                                                                                                     
{'loss': 0.6931, 'grad_norm': 126.0, 'learning_rate': 0.0, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -73.44515228271484, 'logps/rejected': -77.38186645507812, 'logits/chosen': 0.7641758322715759, 'logits/rejected': 0.41689828038215637, 'epoch': 0.0}
{'loss': 1.6688, 'grad_norm': 115.0, 'learning_rate': 5.5755673175834145e-05, 'rewards/chosen': -21.153745651245117, 'rewards/rejected': -24.287330627441406, 'rewards/accuracies': 0.5, 'rewards/margins': 3.1335840225219727, 'logps/chosen': -273.07275390625, 'logps/rejected': -331.447998046875, 'logits/chosen': -1.0334560871124268, 'logits/rejected': -1.1476342678070068, 'epoch': 0.52}
{'loss': 1.2519, 'grad_norm': 149.0, 'learning_rate': 5.56087221969911e-05, 'rewards/chosen': -23.507530212402344, 'rewards/rejected': -23.339801788330078, 'rewards/accuracies': 0.25, 'rewards/margins': -0.1677265167236328, 'logps/chosen': -299.8612060546875, 'logps/rejected': -305.30169677734375, 'logits/chosen': -1.3292574882507324, 'logits/rejected': -1.3670196533203125, 'epoch': 0.52}
{'loss': 0.2053, 'grad_norm': 13.875, 'learning_rate': 5.546172213704384e-05, 'rewards/chosen': -22.56483268737793, 'rewards/rejected': -28.08515167236328, 'rewards/accuracies': 1.0, 'rewards/margins': 5.520317554473877, 'logps/chosen': -290.2326354980469, 'logps/rejected': -349.98516845703125, 'logits/chosen': -1.3404343128204346, 'logits/rejected': -1.390142560005188, 'epoch': 0.52}
{'loss': 4.3222, 'grad_norm': 688.0, 'learning_rate': 5.5314674282368275e-05, 'rewards/chosen': -41.238651275634766, 'rewards/rejected': -37.238609313964844, 'rewards/accuracies': 0.25, 'rewards/margins': -4.000043869018555, 'logps/chosen': -497.7837219238281, 'logps/rejected': -452.3440856933594, 'logits/chosen': -1.2907100915908813, 'logits/rejected': -1.2901313304901123, 'epoch': 0.52}
{'loss': 2.0357, 'grad_norm': 171.0, 'learning_rate': 5.5167579919758606e-05, 'rewards/chosen': -30.138214111328125, 'rewards/rejected': -31.200912475585938, 'rewards/accuracies': 0.75, 'rewards/margins': 1.0626983642578125, 'logps/chosen': -367.1075439453125, 'logps/rejected': -378.3965148925781, 'logits/chosen': -1.342033863067627, 'logits/rejected': -1.2349662780761719, 'epoch': 0.52}
{'loss': 0.2111, 'grad_norm': 32.5, 'learning_rate': 5.5020440336416e-05, 'rewards/chosen': -26.690425872802734, 'rewards/rejected': -29.12906265258789, 'rewards/accuracies': 1.0, 'rewards/margins': 2.438638210296631, 'logps/chosen': -344.5738830566406, 'logps/rejected': -358.9171142578125, 'logits/chosen': -1.2782185077667236, 'logits/rejected': -1.290300726890564, 'epoch': 0.52}
{'loss': 3.1977, 'grad_norm': 147.0, 'learning_rate': 5.487325681993733e-05, 'rewards/chosen': -28.89410972595215, 'rewards/rejected': -27.908096313476562, 'rewards/accuracies': 0.25, 'rewards/margins': -0.9860150814056396, 'logps/chosen': -345.808837890625, 'logps/rejected': -340.6488952636719, 'logits/chosen': -1.2686035633087158, 'logits/rejected': -1.2428139448165894, 'epoch': 0.52}
{'loss': 5.7947, 'grad_norm': 177.0, 'learning_rate': 5.472603065830393e-05, 'rewards/chosen': -28.084714889526367, 'rewards/rejected': -22.462966918945312, 'rewards/accuracies': 0.0, 'rewards/margins': -5.621749401092529, 'logps/chosen': -350.2786865234375, 'logps/rejected': -298.2032775878906, 'logits/chosen': -1.8135247230529785, 'logits/rejected': -1.790757656097412, 'epoch': 0.52}
{'loss': 0.1498, 'grad_norm': 14.0625, 'learning_rate': 5.457876313987034e-05, 'rewards/chosen': -21.976198196411133, 'rewards/rejected': -33.57817077636719, 'rewards/accuracies': 1.0, 'rewards/margins': 11.601974487304688, 'logps/chosen': -295.6806335449219, 'logps/rejected': -415.62225341796875, 'logits/chosen': -1.4983664751052856, 'logits/rejected': -1.696618676185608, 'epoch': 0.53}
{'loss': 2.0876, 'grad_norm': 186.0, 'learning_rate': 5.443145555335296e-05, 'rewards/chosen': -27.160404205322266, 'rewards/rejected': -26.616342544555664, 'rewards/accuracies': 0.75, 'rewards/margins': -0.5440623760223389, 'logps/chosen': -337.8550109863281, 'logps/rejected': -331.4696044921875, 'logits/chosen': -1.6592752933502197, 'logits/rejected': -1.6801965236663818, 'epoch': 0.53}
{'loss': 0.9522, 'grad_norm': 100.5, 'learning_rate': 5.4284109187818845e-05, 'rewards/chosen': -32.97205352783203, 'rewards/rejected': -34.903038024902344, 'rewards/accuracies': 0.75, 'rewards/margins': 1.9309864044189453, 'logps/chosen': -412.8243713378906, 'logps/rejected': -435.947998046875, 'logits/chosen': -1.6546709537506104, 'logits/rejected': -1.6446409225463867, 'epoch': 0.53}
{'loss': 4.4183, 'grad_norm': 109.5, 'learning_rate': 5.4136725332674434e-05, 'rewards/chosen': -18.752702713012695, 'rewards/rejected': -17.263586044311523, 'rewards/accuracies': 0.25, 'rewards/margins': -1.4891152381896973, 'logps/chosen': -253.96336364746094, 'logps/rejected': -250.32223510742188, 'logits/chosen': -1.5644824504852295, 'logits/rejected': -1.537550926208496, 'epoch': 0.53}
{'loss': 0.0109, 'grad_norm': 3.5625, 'learning_rate': 5.3989305277654156e-05, 'rewards/chosen': -17.626890182495117, 'rewards/rejected': -27.683483123779297, 'rewards/accuracies': 1.0, 'rewards/margins': 10.056591033935547, 'logps/chosen': -245.2563934326172, 'logps/rejected': -361.5621643066406, 'logits/chosen': -1.6742517948150635, 'logits/rejected': -1.8584238290786743, 'epoch': 0.53}
{'loss': 1.1317, 'grad_norm': 67.0, 'learning_rate': 5.3841850312809295e-05, 'rewards/chosen': -20.587718963623047, 'rewards/rejected': -28.274559020996094, 'rewards/accuracies': 0.75, 'rewards/margins': 7.686838150024414, 'logps/chosen': -287.9600524902344, 'logps/rejected': -396.45831298828125, 'logits/chosen': -1.5547579526901245, 'logits/rejected': -1.7900604009628296, 'epoch': 0.53}
{'loss': 0.133, 'grad_norm': 18.125, 'learning_rate': 5.369436172849657e-05, 'rewards/chosen': -18.405973434448242, 'rewards/rejected': -22.086423873901367, 'rewards/accuracies': 1.0, 'rewards/margins': 3.680450916290283, 'logps/chosen': -234.5253143310547, 'logps/rejected': -267.0672607421875, 'logits/chosen': -1.8679225444793701, 'logits/rejected': -1.9477746486663818, 'epoch': 0.53}
{'loss': 1.2532, 'grad_norm': 69.0, 'learning_rate': 5.354684081536693e-05, 'rewards/chosen': -22.53435516357422, 'rewards/rejected': -24.101463317871094, 'rewards/accuracies': 0.75, 'rewards/margins': 1.5671093463897705, 'logps/chosen': -287.8773193359375, 'logps/rejected': -313.3023681640625, 'logits/chosen': -1.7513573169708252, 'logits/rejected': -1.822473168373108, 'epoch': 0.53}
{'loss': 3.87, 'grad_norm': 82.5, 'learning_rate': 5.3399288864354225e-05, 'rewards/chosen': -27.632492065429688, 'rewards/rejected': -28.054332733154297, 'rewards/accuracies': 0.75, 'rewards/margins': 0.4218435287475586, 'logps/chosen': -358.2049560546875, 'logps/rejected': -378.4945373535156, 'logits/chosen': -1.891071081161499, 'logits/rejected': -2.009692668914795, 'epoch': 0.53}
{'loss': 0.2964, 'grad_norm': 23.625, 'learning_rate': 5.3251707166663886e-05, 'rewards/chosen': -18.66798210144043, 'rewards/rejected': -21.576881408691406, 'rewards/accuracies': 0.75, 'rewards/margins': 2.9089014530181885, 'logps/chosen': -243.85426330566406, 'logps/rejected': -271.84503173828125, 'logits/chosen': -1.812365174293518, 'logits/rejected': -1.789355993270874, 'epoch': 0.53}
{'loss': 0.376, 'grad_norm': 80.5, 'learning_rate': 5.31040970137617e-05, 'rewards/chosen': -19.236427307128906, 'rewards/rejected': -23.52728271484375, 'rewards/accuracies': 0.75, 'rewards/margins': 4.290854454040527, 'logps/chosen': -265.0251159667969, 'logps/rejected': -300.48211669921875, 'logits/chosen': -1.8971271514892578, 'logits/rejected': -1.9790825843811035, 'epoch': 0.53}
{'loss': 0.5401, 'grad_norm': 34.75, 'learning_rate': 5.295645969736244e-05, 'rewards/chosen': -16.914798736572266, 'rewards/rejected': -22.197837829589844, 'rewards/accuracies': 0.75, 'rewards/margins': 5.283038139343262, 'logps/chosen': -237.2353515625, 'logps/rejected': -296.2903137207031, 'logits/chosen': -1.819441318511963, 'logits/rejected': -1.9562877416610718, 'epoch': 0.53}
{'loss': 0.488, 'grad_norm': 80.5, 'learning_rate': 5.280879650941857e-05, 'rewards/chosen': -11.039091110229492, 'rewards/rejected': -14.855100631713867, 'rewards/accuracies': 0.75, 'rewards/margins': 3.8160102367401123, 'logps/chosen': -177.2762908935547, 'logps/rejected': -212.84629821777344, 'logits/chosen': -1.696350336074829, 'logits/rejected': -1.747521162033081, 'epoch': 0.54}
{'loss': 2.2853, 'grad_norm': 92.5, 'learning_rate': 5.2661108742108935e-05, 'rewards/chosen': -17.31760025024414, 'rewards/rejected': -16.123355865478516, 'rewards/accuracies': 0.25, 'rewards/margins': -1.1942451000213623, 'logps/chosen': -237.96951293945312, 'logps/rejected': -257.69732666015625, 'logits/chosen': -2.0178894996643066, 'logits/rejected': -2.0073227882385254, 'epoch': 0.54}
{'loss': 0.214, 'grad_norm': 14.1875, 'learning_rate': 5.251339768782754e-05, 'rewards/chosen': -10.572507858276367, 'rewards/rejected': -16.392601013183594, 'rewards/accuracies': 0.75, 'rewards/margins': 5.820093154907227, 'logps/chosen': -177.33319091796875, 'logps/rejected': -242.29196166992188, 'logits/chosen': -1.945819616317749, 'logits/rejected': -1.8921091556549072, 'epoch': 0.54}
{'loss': 0.4867, 'grad_norm': 47.0, 'learning_rate': 5.23656646391721e-05, 'rewards/chosen': -20.82199478149414, 'rewards/rejected': -22.476837158203125, 'rewards/accuracies': 0.75, 'rewards/margins': 1.6548421382904053, 'logps/chosen': -268.47589111328125, 'logps/rejected': -297.6394348144531, 'logits/chosen': -1.79645574092865, 'logits/rejected': -1.7956188917160034, 'epoch': 0.54}
{'loss': 0.0897, 'grad_norm': 12.25, 'learning_rate': 5.221791088893282e-05, 'rewards/chosen': -13.864234924316406, 'rewards/rejected': -18.778850555419922, 'rewards/accuracies': 1.0, 'rewards/margins': 4.914614677429199, 'logps/chosen': -220.5221405029297, 'logps/rejected': -263.6272277832031, 'logits/chosen': -1.8236231803894043, 'logits/rejected': -1.8648518323898315, 'epoch': 0.54}
{'loss': 0.1833, 'grad_norm': 20.125, 'learning_rate': 5.207013773008111e-05, 'rewards/chosen': -19.592323303222656, 'rewards/rejected': -22.377071380615234, 'rewards/accuracies': 1.0, 'rewards/margins': 2.7847490310668945, 'logps/chosen': -274.3175354003906, 'logps/rejected': -304.8086242675781, 'logits/chosen': -2.101496696472168, 'logits/rejected': -2.3987088203430176, 'epoch': 0.54}
{'loss': 0.5669, 'grad_norm': 56.0, 'learning_rate': 5.192234645575814e-05, 'rewards/chosen': -14.076004981994629, 'rewards/rejected': -16.02354621887207, 'rewards/accuracies': 0.5, 'rewards/margins': 1.9475396871566772, 'logps/chosen': -207.75979614257812, 'logps/rejected': -227.093505859375, 'logits/chosen': -2.0129730701446533, 'logits/rejected': -2.049907684326172, 'epoch': 0.54}
{'loss': 0.3654, 'grad_norm': 47.5, 'learning_rate': 5.177453835926366e-05, 'rewards/chosen': -13.89041519165039, 'rewards/rejected': -15.4142484664917, 'rewards/accuracies': 1.0, 'rewards/margins': 1.5238332748413086, 'logps/chosen': -181.32278442382812, 'logps/rejected': -212.67710876464844, 'logits/chosen': -1.8605493307113647, 'logits/rejected': -2.058727264404297, 'epoch': 0.54}
{'loss': 0.5717, 'grad_norm': 166.0, 'learning_rate': 5.162671473404461e-05, 'rewards/chosen': -16.280776977539062, 'rewards/rejected': -18.696876525878906, 'rewards/accuracies': 0.75, 'rewards/margins': 2.41610050201416, 'logps/chosen': -245.00582885742188, 'logps/rejected': -265.8263854980469, 'logits/chosen': -1.8382222652435303, 'logits/rejected': -1.961166501045227, 'epoch': 0.54}
{'loss': 1.2346, 'grad_norm': 60.0, 'learning_rate': 5.147887687368384e-05, 'rewards/chosen': -14.773244857788086, 'rewards/rejected': -19.29399871826172, 'rewards/accuracies': 0.25, 'rewards/margins': 4.520755767822266, 'logps/chosen': -220.454345703125, 'logps/rejected': -265.365478515625, 'logits/chosen': -2.0259528160095215, 'logits/rejected': -1.9948439598083496, 'epoch': 0.54}
{'loss': 1.9841, 'grad_norm': 130.0, 'learning_rate': 5.133102607188874e-05, 'rewards/chosen': -19.381271362304688, 'rewards/rejected': -18.694528579711914, 'rewards/accuracies': 0.75, 'rewards/margins': -0.6867420673370361, 'logps/chosen': -261.1863708496094, 'logps/rejected': -270.3284912109375, 'logits/chosen': -1.930543065071106, 'logits/rejected': -1.998451590538025, 'epoch': 0.54}
{'loss': 2.6556, 'grad_norm': 125.5, 'learning_rate': 5.1183163622479966e-05, 'rewards/chosen': -25.405160903930664, 'rewards/rejected': -23.690250396728516, 'rewards/accuracies': 0.25, 'rewards/margins': -1.714909315109253, 'logps/chosen': -335.4023132324219, 'logps/rejected': -321.62371826171875, 'logits/chosen': -1.9955310821533203, 'logits/rejected': -2.0900168418884277, 'epoch': 0.54}
{'loss': 0.7914, 'grad_norm': 49.5, 'learning_rate': 5.10352908193801e-05, 'rewards/chosen': -9.153962135314941, 'rewards/rejected': -9.516463279724121, 'rewards/accuracies': 0.5, 'rewards/margins': 0.3625009059906006, 'logps/chosen': -148.36395263671875, 'logps/rejected': -156.19419860839844, 'logits/chosen': -1.7293155193328857, 'logits/rejected': -1.6626839637756348, 'epoch': 0.55}
{'loss': 0.3586, 'grad_norm': 36.25, 'learning_rate': 5.088740895660231e-05, 'rewards/chosen': -23.631946563720703, 'rewards/rejected': -24.945478439331055, 'rewards/accuracies': 1.0, 'rewards/margins': 1.3135313987731934, 'logps/chosen': -311.9354248046875, 'logps/rejected': -317.70233154296875, 'logits/chosen': -2.1602234840393066, 'logits/rejected': -2.247589111328125, 'epoch': 0.55}
{'loss': 0.7935, 'grad_norm': 74.0, 'learning_rate': 5.073951932823907e-05, 'rewards/chosen': -14.268942832946777, 'rewards/rejected': -14.137550354003906, 'rewards/accuracies': 0.25, 'rewards/margins': -0.1313924789428711, 'logps/chosen': -200.5872802734375, 'logps/rejected': -199.90670776367188, 'logits/chosen': -2.0576658248901367, 'logits/rejected': -2.074584722518921, 'epoch': 0.55}
{'loss': 1.48, 'grad_norm': 213.0, 'learning_rate': 5.0591623228450805e-05, 'rewards/chosen': -11.01021957397461, 'rewards/rejected': -24.120777130126953, 'rewards/accuracies': 0.5, 'rewards/margins': 13.110556602478027, 'logps/chosen': -163.9674835205078, 'logps/rejected': -315.43585205078125, 'logits/chosen': -2.0323381423950195, 'logits/rejected': -2.1176164150238037, 'epoch': 0.55}
{'loss': 0.6599, 'grad_norm': 54.75, 'learning_rate': 5.044372195145455e-05, 'rewards/chosen': -21.61595344543457, 'rewards/rejected': -25.896677017211914, 'rewards/accuracies': 0.75, 'rewards/margins': 4.28072452545166, 'logps/chosen': -279.372802734375, 'logps/rejected': -318.0358581542969, 'logits/chosen': -2.0835509300231934, 'logits/rejected': -2.3582024574279785, 'epoch': 0.55}
{'loss': 0.7988, 'grad_norm': 20.0, 'learning_rate': 5.0295816791512686e-05, 'rewards/chosen': -10.553784370422363, 'rewards/rejected': -11.450334548950195, 'rewards/accuracies': 0.5, 'rewards/margins': 0.8965500593185425, 'logps/chosen': -170.7037353515625, 'logps/rejected': -184.45416259765625, 'logits/chosen': -1.8557883501052856, 'logits/rejected': -1.864060640335083, 'epoch': 0.55}
{'loss': 0.3863, 'grad_norm': 61.0, 'learning_rate': 5.014790904292149e-05, 'rewards/chosen': -10.890674591064453, 'rewards/rejected': -11.927722930908203, 'rewards/accuracies': 0.75, 'rewards/margins': 1.037048578262329, 'logps/chosen': -179.72454833984375, 'logps/rejected': -177.132568359375, 'logits/chosen': -2.0323736667633057, 'logits/rejected': -2.0166738033294678, 'epoch': 0.55}
{'loss': 0.9657, 'grad_norm': 75.5, 'learning_rate': 5e-05, 'rewards/chosen': -18.345958709716797, 'rewards/rejected': -18.327138900756836, 'rewards/accuracies': 0.5, 'rewards/margins': -0.01882016658782959, 'logps/chosen': -270.75885009765625, 'logps/rejected': -265.30059814453125, 'logits/chosen': -2.042872667312622, 'logits/rejected': -2.1947686672210693, 'epoch': 0.55}
{'loss': 0.6385, 'grad_norm': 82.0, 'learning_rate': 4.9852090957078515e-05, 'rewards/chosen': -26.072917938232422, 'rewards/rejected': -27.992435455322266, 'rewards/accuracies': 0.5, 'rewards/margins': 1.9195170402526855, 'logps/chosen': -343.6778564453125, 'logps/rejected': -381.4732971191406, 'logits/chosen': -2.1700639724731445, 'logits/rejected': -2.1682982444763184, 'epoch': 0.55}
{'loss': 1.8407, 'grad_norm': 124.5, 'learning_rate': 4.9704183208487325e-05, 'rewards/chosen': -24.12594223022461, 'rewards/rejected': -22.979753494262695, 'rewards/accuracies': 0.25, 'rewards/margins': -1.1461877822875977, 'logps/chosen': -313.58428955078125, 'logps/rejected': -298.85870361328125, 'logits/chosen': -2.252620220184326, 'logits/rejected': -2.1574573516845703, 'epoch': 0.55}
{'loss': 0.7005, 'grad_norm': 53.75, 'learning_rate': 4.955627804854545e-05, 'rewards/chosen': -29.90007781982422, 'rewards/rejected': -32.75164031982422, 'rewards/accuracies': 0.75, 'rewards/margins': 2.8515634536743164, 'logps/chosen': -404.91571044921875, 'logps/rejected': -423.83642578125, 'logits/chosen': -2.156174421310425, 'logits/rejected': -2.214815378189087, 'epoch': 0.55}
{'loss': 0.4276, 'grad_norm': 106.0, 'learning_rate': 4.94083767715492e-05, 'rewards/chosen': -19.076047897338867, 'rewards/rejected': -21.754981994628906, 'rewards/accuracies': 0.75, 'rewards/margins': 2.678933620452881, 'logps/chosen': -241.1859893798828, 'logps/rejected': -271.4560546875, 'logits/chosen': -2.2060985565185547, 'logits/rejected': -2.1361289024353027, 'epoch': 0.55}
{'loss': 0.7232, 'grad_norm': 71.5, 'learning_rate': 4.9260480671760925e-05, 'rewards/chosen': -22.187925338745117, 'rewards/rejected': -24.073129653930664, 'rewards/accuracies': 0.5, 'rewards/margins': 1.8852016925811768, 'logps/chosen': -309.2522888183594, 'logps/rejected': -328.02679443359375, 'logits/chosen': -2.0081472396850586, 'logits/rejected': -2.0462584495544434, 'epoch': 0.56}
{'loss': 1.0339, 'grad_norm': 70.5, 'learning_rate': 4.911259104339771e-05, 'rewards/chosen': -22.802019119262695, 'rewards/rejected': -25.014816284179688, 'rewards/accuracies': 0.5, 'rewards/margins': 2.212796211242676, 'logps/chosen': -286.9966125488281, 'logps/rejected': -311.86773681640625, 'logits/chosen': -2.0146751403808594, 'logits/rejected': -1.943145990371704, 'epoch': 0.56}
{'loss': 0.0788, 'grad_norm': 15.625, 'learning_rate': 4.8964709180619924e-05, 'rewards/chosen': -18.390565872192383, 'rewards/rejected': -29.009668350219727, 'rewards/accuracies': 1.0, 'rewards/margins': 10.61910343170166, 'logps/chosen': -260.037841796875, 'logps/rejected': -408.5675964355469, 'logits/chosen': -1.805962085723877, 'logits/rejected': -2.0635037422180176, 'epoch': 0.56}
{'loss': 0.2773, 'grad_norm': 37.5, 'learning_rate': 4.881683637752005e-05, 'rewards/chosen': -18.816694259643555, 'rewards/rejected': -28.072368621826172, 'rewards/accuracies': 0.75, 'rewards/margins': 9.255674362182617, 'logps/chosen': -268.59478759765625, 'logps/rejected': -364.3623352050781, 'logits/chosen': -1.85074782371521, 'logits/rejected': -2.4391374588012695, 'epoch': 0.56}
