                                                                                                                                  
{'loss': 0.6931, 'grad_norm': 126.0, 'learning_rate': 0.0, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -73.44515228271484, 'logps/rejected': -77.38186645507812, 'logits/chosen': 0.7641758322715759, 'logits/rejected': 0.41689828038215637, 'epoch': 0.0}
{'loss': 0.2331, 'grad_norm': 54.25, 'learning_rate': 4.263147286084079e-06, 'rewards/chosen': -0.35167989134788513, 'rewards/rejected': -2.4150502681732178, 'rewards/accuracies': 1.0, 'rewards/margins': 2.0633702278137207, 'logps/chosen': -75.98326873779297, 'logps/rejected': -102.93712615966797, 'logits/chosen': -0.8845307230949402, 'logits/rejected': -0.7110057473182678, 'epoch': 0.59}
{'loss': 0.4735, 'grad_norm': 151.0, 'learning_rate': 4.248521102497649e-06, 'rewards/chosen': -1.5114059448242188, 'rewards/rejected': -4.4356584548950195, 'rewards/accuracies': 0.75, 'rewards/margins': 2.9242522716522217, 'logps/chosen': -97.90827941894531, 'logps/rejected': -153.28762817382812, 'logits/chosen': -0.8255321383476257, 'logits/rejected': -0.5522424578666687, 'epoch': 0.59}
{'loss': 0.3956, 'grad_norm': 168.0, 'learning_rate': 4.233901494992685e-06, 'rewards/chosen': -0.880096435546875, 'rewards/rejected': -2.2542335987091064, 'rewards/accuracies': 0.75, 'rewards/margins': 1.3741371631622314, 'logps/chosen': -85.89905548095703, 'logps/rejected': -94.19163513183594, 'logits/chosen': -0.8955801725387573, 'logits/rejected': -0.9298704266548157, 'epoch': 0.6}
{'loss': 0.4882, 'grad_norm': 85.0, 'learning_rate': 4.219288591503224e-06, 'rewards/chosen': 0.15017729997634888, 'rewards/rejected': -0.32832396030426025, 'rewards/accuracies': 1.0, 'rewards/margins': 0.47850126028060913, 'logps/chosen': -59.43653869628906, 'logps/rejected': -69.6595230102539, 'logits/chosen': -0.8618032932281494, 'logits/rejected': -0.767451286315918, 'epoch': 0.6}
{'loss': 0.7035, 'grad_norm': 181.0, 'learning_rate': 4.204682519904641e-06, 'rewards/chosen': -0.9785175323486328, 'rewards/rejected': -1.4537664651870728, 'rewards/accuracies': 0.25, 'rewards/margins': 0.47524893283843994, 'logps/chosen': -111.72764587402344, 'logps/rejected': -104.01317596435547, 'logits/chosen': -0.7403413653373718, 'logits/rejected': -0.7654259204864502, 'epoch': 0.6}
{'loss': 0.4416, 'grad_norm': 124.5, 'learning_rate': 4.1900834080125216e-06, 'rewards/chosen': -0.44720858335494995, 'rewards/rejected': -2.3548026084899902, 'rewards/accuracies': 0.75, 'rewards/margins': 1.907594084739685, 'logps/chosen': -84.3329849243164, 'logps/rejected': -88.8387222290039, 'logits/chosen': -0.9374382495880127, 'logits/rejected': -0.88396155834198, 'epoch': 0.6}
{'loss': 0.934, 'grad_norm': 169.0, 'learning_rate': 4.175491383581552e-06, 'rewards/chosen': -0.5841056704521179, 'rewards/rejected': -2.964570999145508, 'rewards/accuracies': 0.75, 'rewards/margins': 2.380465269088745, 'logps/chosen': -99.60577392578125, 'logps/rejected': -123.73887634277344, 'logits/chosen': -0.7339413166046143, 'logits/rejected': -0.483934223651886, 'epoch': 0.6}
{'loss': 0.0934, 'grad_norm': 35.5, 'learning_rate': 4.160906574304392e-06, 'rewards/chosen': -0.31235504150390625, 'rewards/rejected': -3.446474313735962, 'rewards/accuracies': 1.0, 'rewards/margins': 3.1341190338134766, 'logps/chosen': -86.74227905273438, 'logps/rejected': -114.04452514648438, 'logits/chosen': -0.9794267416000366, 'logits/rejected': -0.864233672618866, 'epoch': 0.6}
{'loss': 0.7191, 'grad_norm': 111.5, 'learning_rate': 4.146329107810569e-06, 'rewards/chosen': -0.5392827987670898, 'rewards/rejected': -2.618243455886841, 'rewards/accuracies': 0.25, 'rewards/margins': 2.078960657119751, 'logps/chosen': -66.04874420166016, 'logps/rejected': -99.45541381835938, 'logits/chosen': -1.0226678848266602, 'logits/rejected': -1.0534499883651733, 'epoch': 0.6}
{'loss': 0.8453, 'grad_norm': 143.0, 'learning_rate': 4.131759111665349e-06, 'rewards/chosen': -0.3874395787715912, 'rewards/rejected': -1.5021417140960693, 'rewards/accuracies': 0.5, 'rewards/margins': 1.1147022247314453, 'logps/chosen': -93.71812438964844, 'logps/rejected': -96.40521240234375, 'logits/chosen': -0.573818564414978, 'logits/rejected': -0.5847991704940796, 'epoch': 0.6}
{'loss': 0.6826, 'grad_norm': 150.0, 'learning_rate': 4.117196713368629e-06, 'rewards/chosen': -1.727154016494751, 'rewards/rejected': -2.5389645099639893, 'rewards/accuracies': 0.5, 'rewards/margins': 0.8118105530738831, 'logps/chosen': -130.28103637695312, 'logps/rejected': -127.89863586425781, 'logits/chosen': -0.7517663836479187, 'logits/rejected': -0.7819252014160156, 'epoch': 0.6}
{'loss': 0.2041, 'grad_norm': 43.25, 'learning_rate': 4.102642040353817e-06, 'rewards/chosen': 0.22569391131401062, 'rewards/rejected': -2.113293409347534, 'rewards/accuracies': 1.0, 'rewards/margins': 2.338987350463867, 'logps/chosen': -58.0565185546875, 'logps/rejected': -97.19695281982422, 'logits/chosen': -0.7143037915229797, 'logits/rejected': -0.5632226467132568, 'epoch': 0.6}
{'loss': 0.188, 'grad_norm': 46.5, 'learning_rate': 4.088095219986721e-06, 'rewards/chosen': 0.07782009243965149, 'rewards/rejected': -2.10191011428833, 'rewards/accuracies': 1.0, 'rewards/margins': 2.179730176925659, 'logps/chosen': -79.41674041748047, 'logps/rejected': -95.90087127685547, 'logits/chosen': -0.6735681295394897, 'logits/rejected': -0.714401364326477, 'epoch': 0.6}
{'loss': 0.6654, 'grad_norm': 192.0, 'learning_rate': 4.073556379564429e-06, 'rewards/chosen': -1.1185219287872314, 'rewards/rejected': -1.90254545211792, 'rewards/accuracies': 0.5, 'rewards/margins': 0.7840235233306885, 'logps/chosen': -86.73217010498047, 'logps/rejected': -97.43054962158203, 'logits/chosen': -0.713196337223053, 'logits/rejected': -0.5974527597427368, 'epoch': 0.6}
{'loss': 0.0764, 'grad_norm': 39.0, 'learning_rate': 4.059025646314197e-06, 'rewards/chosen': -0.9906561374664307, 'rewards/rejected': -4.379043102264404, 'rewards/accuracies': 1.0, 'rewards/margins': 3.3883872032165527, 'logps/chosen': -75.81166076660156, 'logps/rejected': -113.94701385498047, 'logits/chosen': -0.3081985116004944, 'logits/rejected': -0.8604199290275574, 'epoch': 0.61}
{'loss': 0.4863, 'grad_norm': 87.0, 'learning_rate': 4.044503147392339e-06, 'rewards/chosen': 0.3749125599861145, 'rewards/rejected': -2.7636711597442627, 'rewards/accuracies': 0.5, 'rewards/margins': 3.1385838985443115, 'logps/chosen': -72.59893798828125, 'logps/rejected': -105.36141967773438, 'logits/chosen': -0.8504154682159424, 'logits/rejected': -0.840487003326416, 'epoch': 0.61}
{'loss': 0.3019, 'grad_norm': 67.5, 'learning_rate': 4.0299890098831096e-06, 'rewards/chosen': -1.4030072689056396, 'rewards/rejected': -2.8656952381134033, 'rewards/accuracies': 1.0, 'rewards/margins': 1.4626878499984741, 'logps/chosen': -86.24214172363281, 'logps/rejected': -95.76628112792969, 'logits/chosen': -0.49056217074394226, 'logits/rejected': -0.4694610834121704, 'epoch': 0.61}
{'loss': 0.4911, 'grad_norm': 76.5, 'learning_rate': 4.015483360797593e-06, 'rewards/chosen': -1.1058485507965088, 'rewards/rejected': -2.627204418182373, 'rewards/accuracies': 0.75, 'rewards/margins': 1.5213557481765747, 'logps/chosen': -77.15654754638672, 'logps/rejected': -96.80003356933594, 'logits/chosen': -0.6279251575469971, 'logits/rejected': -0.5166547894477844, 'epoch': 0.61}
{'loss': 0.2593, 'grad_norm': 58.0, 'learning_rate': 4.000986327072597e-06, 'rewards/chosen': -1.0240479707717896, 'rewards/rejected': -2.6321239471435547, 'rewards/accuracies': 1.0, 'rewards/margins': 1.6080760955810547, 'logps/chosen': -69.71613311767578, 'logps/rejected': -102.50132751464844, 'logits/chosen': -0.6249762773513794, 'logits/rejected': -0.38372913002967834, 'epoch': 0.61}
{'loss': 0.4, 'grad_norm': 68.0, 'learning_rate': 3.986498035569533e-06, 'rewards/chosen': -0.6064448356628418, 'rewards/rejected': -3.141669273376465, 'rewards/accuracies': 0.75, 'rewards/margins': 2.535224676132202, 'logps/chosen': -57.23091125488281, 'logps/rejected': -103.0689468383789, 'logits/chosen': -0.49231910705566406, 'logits/rejected': -0.421369731426239, 'epoch': 0.61}
{'loss': 0.1917, 'grad_norm': 58.0, 'learning_rate': 3.9720186130733115e-06, 'rewards/chosen': -1.4086570739746094, 'rewards/rejected': -3.5301780700683594, 'rewards/accuracies': 1.0, 'rewards/margins': 2.12152099609375, 'logps/chosen': -102.32669830322266, 'logps/rejected': -109.75529479980469, 'logits/chosen': -0.831127405166626, 'logits/rejected': -0.8018310070037842, 'epoch': 0.61}
{'loss': 0.6476, 'grad_norm': 133.0, 'learning_rate': 3.9575481862912335e-06, 'rewards/chosen': -1.034987449645996, 'rewards/rejected': -1.8751991987228394, 'rewards/accuracies': 0.5, 'rewards/margins': 0.8402117490768433, 'logps/chosen': -87.76809692382812, 'logps/rejected': -99.05378723144531, 'logits/chosen': -0.8243448138237, 'logits/rejected': -1.0254110097885132, 'epoch': 0.61}
{'loss': 0.5454, 'grad_norm': 100.0, 'learning_rate': 3.9430868818518786e-06, 'rewards/chosen': -1.2484025955200195, 'rewards/rejected': -1.7756826877593994, 'rewards/accuracies': 0.75, 'rewards/margins': 0.5272799730300903, 'logps/chosen': -86.78028869628906, 'logps/rejected': -89.6855697631836, 'logits/chosen': -0.8854213953018188, 'logits/rejected': -0.8869768381118774, 'epoch': 0.61}
{'loss': 0.3799, 'grad_norm': 85.0, 'learning_rate': 3.9286348263039975e-06, 'rewards/chosen': -1.0862280130386353, 'rewards/rejected': -3.9950928688049316, 'rewards/accuracies': 0.75, 'rewards/margins': 2.908864736557007, 'logps/chosen': -78.8221206665039, 'logps/rejected': -115.00796508789062, 'logits/chosen': -1.092722773551941, 'logits/rejected': -1.0574527978897095, 'epoch': 0.61}
{'loss': 0.4081, 'grad_norm': 146.0, 'learning_rate': 3.914192146115407e-06, 'rewards/chosen': -0.7806183099746704, 'rewards/rejected': -3.810103416442871, 'rewards/accuracies': 0.75, 'rewards/margins': 3.029484987258911, 'logps/chosen': -103.63055419921875, 'logps/rejected': -153.82342529296875, 'logits/chosen': -0.5178210735321045, 'logits/rejected': -0.8644919395446777, 'epoch': 0.61}
{'loss': 0.1531, 'grad_norm': 54.75, 'learning_rate': 3.899758967671879e-06, 'rewards/chosen': -0.9936462640762329, 'rewards/rejected': -4.42326021194458, 'rewards/accuracies': 1.0, 'rewards/margins': 3.4296140670776367, 'logps/chosen': -81.71902465820312, 'logps/rejected': -109.46147155761719, 'logits/chosen': -0.9864470958709717, 'logits/rejected': -1.069787859916687, 'epoch': 0.61}
{'loss': 0.3314, 'grad_norm': 54.5, 'learning_rate': 3.885335417276037e-06, 'rewards/chosen': -0.7822484970092773, 'rewards/rejected': -2.7096662521362305, 'rewards/accuracies': 0.75, 'rewards/margins': 1.9274177551269531, 'logps/chosen': -71.76277160644531, 'logps/rejected': -91.09896087646484, 'logits/chosen': -0.8608006238937378, 'logits/rejected': -0.6611655354499817, 'epoch': 0.62}
{'loss': 0.5576, 'grad_norm': 115.0, 'learning_rate': 3.870921621146254e-06, 'rewards/chosen': -0.8880860209465027, 'rewards/rejected': -1.9571526050567627, 'rewards/accuracies': 0.75, 'rewards/margins': 1.0690665245056152, 'logps/chosen': -67.54942321777344, 'logps/rejected': -73.13587951660156, 'logits/chosen': -0.545139729976654, 'logits/rejected': -0.6196615695953369, 'epoch': 0.62}
{'loss': 0.5238, 'grad_norm': 114.0, 'learning_rate': 3.856517705415543e-06, 'rewards/chosen': -0.9848081469535828, 'rewards/rejected': -2.7028825283050537, 'rewards/accuracies': 0.75, 'rewards/margins': 1.7180743217468262, 'logps/chosen': -84.24371337890625, 'logps/rejected': -99.76858520507812, 'logits/chosen': -0.4379323124885559, 'logits/rejected': -0.4696155786514282, 'epoch': 0.62}
{'loss': 0.0559, 'grad_norm': 25.5, 'learning_rate': 3.842123796130455e-06, 'rewards/chosen': 0.9138996601104736, 'rewards/rejected': -2.526719808578491, 'rewards/accuracies': 1.0, 'rewards/margins': 3.440619468688965, 'logps/chosen': -76.23365020751953, 'logps/rejected': -106.72869873046875, 'logits/chosen': -0.9624423980712891, 'logits/rejected': -0.9415265917778015, 'epoch': 0.62}
{'loss': 0.3342, 'grad_norm': 62.0, 'learning_rate': 3.827740019249977e-06, 'rewards/chosen': -0.6555238366127014, 'rewards/rejected': -2.1151797771453857, 'rewards/accuracies': 1.0, 'rewards/margins': 1.459656000137329, 'logps/chosen': -77.0242919921875, 'logps/rejected': -95.06866455078125, 'logits/chosen': -0.5654187798500061, 'logits/rejected': -0.3550139367580414, 'epoch': 0.62}
{'loss': 0.732, 'grad_norm': 156.0, 'learning_rate': 3.813366500644426e-06, 'rewards/chosen': -0.6844722628593445, 'rewards/rejected': -1.1100640296936035, 'rewards/accuracies': 0.75, 'rewards/margins': 0.4255917966365814, 'logps/chosen': -82.7337646484375, 'logps/rejected': -93.99011993408203, 'logits/chosen': -0.9462335705757141, 'logits/rejected': -0.770954430103302, 'epoch': 0.62}
{'loss': 0.2269, 'grad_norm': 61.0, 'learning_rate': 3.799003366094354e-06, 'rewards/chosen': -0.35589560866355896, 'rewards/rejected': -2.012847423553467, 'rewards/accuracies': 1.0, 'rewards/margins': 1.656951665878296, 'logps/chosen': -89.28913879394531, 'logps/rejected': -122.82460021972656, 'logits/chosen': -0.572419285774231, 'logits/rejected': -0.4922936260700226, 'epoch': 0.62}
{'loss': 0.1166, 'grad_norm': 48.0, 'learning_rate': 3.7846507412894425e-06, 'rewards/chosen': -0.654442548751831, 'rewards/rejected': -3.5204620361328125, 'rewards/accuracies': 1.0, 'rewards/margins': 2.8660194873809814, 'logps/chosen': -75.56614685058594, 'logps/rejected': -109.27894592285156, 'logits/chosen': -0.8757146596908569, 'logits/rejected': -0.9084652066230774, 'epoch': 0.62}
{'loss': 0.1537, 'grad_norm': 45.5, 'learning_rate': 3.770308751827402e-06, 'rewards/chosen': 0.016349583864212036, 'rewards/rejected': -2.538347005844116, 'rewards/accuracies': 1.0, 'rewards/margins': 2.554696559906006, 'logps/chosen': -59.616432189941406, 'logps/rejected': -88.28190612792969, 'logits/chosen': -0.5733261108398438, 'logits/rejected': -0.5759145617485046, 'epoch': 0.62}
{'loss': 0.2152, 'grad_norm': 11.375, 'learning_rate': 3.755977523212877e-06, 'rewards/chosen': 0.5144543647766113, 'rewards/rejected': -1.9907941818237305, 'rewards/accuracies': 0.75, 'rewards/margins': 2.505248546600342, 'logps/chosen': -62.62822341918945, 'logps/rejected': -86.70153045654297, 'logits/chosen': -0.6063448190689087, 'logits/rejected': -0.6010426878929138, 'epoch': 0.62}
{'loss': 0.4672, 'grad_norm': 143.0, 'learning_rate': 3.741657180856343e-06, 'rewards/chosen': -1.119341254234314, 'rewards/rejected': -2.7330775260925293, 'rewards/accuracies': 0.75, 'rewards/margins': 1.6137361526489258, 'logps/chosen': -108.05276489257812, 'logps/rejected': -114.8068618774414, 'logits/chosen': -1.0566601753234863, 'logits/rejected': -1.0392889976501465, 'epoch': 0.62}
{'loss': 0.6273, 'grad_norm': 77.5, 'learning_rate': 3.727347850073012e-06, 'rewards/chosen': -0.9545542597770691, 'rewards/rejected': -1.650044322013855, 'rewards/accuracies': 0.5, 'rewards/margins': 0.6954901218414307, 'logps/chosen': -90.64860534667969, 'logps/rejected': -87.2995376586914, 'logits/chosen': -0.715380072593689, 'logits/rejected': -0.8374362587928772, 'epoch': 0.63}
{'loss': 0.3473, 'grad_norm': 60.5, 'learning_rate': 3.71304965608174e-06, 'rewards/chosen': -0.682198166847229, 'rewards/rejected': -1.6666306257247925, 'rewards/accuracies': 1.0, 'rewards/margins': 0.9844325184822083, 'logps/chosen': -75.67784881591797, 'logps/rejected': -76.36146545410156, 'logits/chosen': -0.7697323560714722, 'logits/rejected': -0.9165117740631104, 'epoch': 0.63}
{'loss': 0.6009, 'grad_norm': 274.0, 'learning_rate': 3.698762724003919e-06, 'rewards/chosen': -0.9926538467407227, 'rewards/rejected': -4.593424320220947, 'rewards/accuracies': 0.5, 'rewards/margins': 3.6007704734802246, 'logps/chosen': -104.3648452758789, 'logps/rejected': -141.40963745117188, 'logits/chosen': -0.8119086623191833, 'logits/rejected': -0.74391108751297, 'epoch': 0.63}
{'loss': 0.1386, 'grad_norm': 47.5, 'learning_rate': 3.6844871788623946e-06, 'rewards/chosen': 0.12367098778486252, 'rewards/rejected': -2.9862143993377686, 'rewards/accuracies': 1.0, 'rewards/margins': 3.1098854541778564, 'logps/chosen': -64.1749267578125, 'logps/rejected': -113.88516235351562, 'logits/chosen': -0.49471569061279297, 'logits/rejected': -0.43555307388305664, 'epoch': 0.63}
{'loss': 0.4908, 'grad_norm': 159.0, 'learning_rate': 3.6702231455803662e-06, 'rewards/chosen': 0.1620333343744278, 'rewards/rejected': -1.317698359489441, 'rewards/accuracies': 0.75, 'rewards/margins': 1.479731798171997, 'logps/chosen': -70.56986999511719, 'logps/rejected': -105.93055725097656, 'logits/chosen': -0.7818578481674194, 'logits/rejected': -0.5024281740188599, 'epoch': 0.63}
{'loss': 0.2855, 'grad_norm': 84.5, 'learning_rate': 3.6559707489802933e-06, 'rewards/chosen': 1.6513081789016724, 'rewards/rejected': -0.0822136253118515, 'rewards/accuracies': 1.0, 'rewards/margins': 1.733521819114685, 'logps/chosen': -43.222862243652344, 'logps/rejected': -67.70782470703125, 'logits/chosen': -0.9215247631072998, 'logits/rejected': -1.0036883354187012, 'epoch': 0.63}
{'loss': 0.5831, 'grad_norm': 164.0, 'learning_rate': 3.641730113782807e-06, 'rewards/chosen': -0.5547064542770386, 'rewards/rejected': -2.4881832599639893, 'rewards/accuracies': 0.5, 'rewards/margins': 1.9334770441055298, 'logps/chosen': -86.30291748046875, 'logps/rejected': -98.2414321899414, 'logits/chosen': -1.0708744525909424, 'logits/rejected': -0.8389002084732056, 'epoch': 0.63}
{'loss': 0.2587, 'grad_norm': 159.0, 'learning_rate': 3.6275013646056136e-06, 'rewards/chosen': -1.713907241821289, 'rewards/rejected': -5.9001617431640625, 'rewards/accuracies': 0.75, 'rewards/margins': 4.186254501342773, 'logps/chosen': -87.35223388671875, 'logps/rejected': -163.91000366210938, 'logits/chosen': -0.39201420545578003, 'logits/rejected': -0.4600106477737427, 'epoch': 0.63}
{'loss': 0.0618, 'grad_norm': 26.125, 'learning_rate': 3.6132846259624054e-06, 'rewards/chosen': 0.15654313564300537, 'rewards/rejected': -3.431098222732544, 'rewards/accuracies': 1.0, 'rewards/margins': 3.5876412391662598, 'logps/chosen': -78.24974060058594, 'logps/rejected': -115.55671691894531, 'logits/chosen': -1.115293264389038, 'logits/rejected': -1.041542410850525, 'epoch': 0.63}
{'loss': 0.2275, 'grad_norm': 79.5, 'learning_rate': 3.5990800222617774e-06, 'rewards/chosen': -0.9626661539077759, 'rewards/rejected': -3.9114646911621094, 'rewards/accuracies': 1.0, 'rewards/margins': 2.948798656463623, 'logps/chosen': -90.55429077148438, 'logps/rejected': -106.37506866455078, 'logits/chosen': -0.3880273401737213, 'logits/rejected': -0.23141850531101227, 'epoch': 0.63}
{'loss': 0.2318, 'grad_norm': 37.75, 'learning_rate': 3.5848876778061304e-06, 'rewards/chosen': 0.5770204663276672, 'rewards/rejected': -2.8908557891845703, 'rewards/accuracies': 1.0, 'rewards/margins': 3.467876434326172, 'logps/chosen': -61.00080490112305, 'logps/rejected': -130.76918029785156, 'logits/chosen': -1.0671979188919067, 'logits/rejected': -0.8333210349082947, 'epoch': 0.63}
{'loss': 0.1604, 'grad_norm': 49.25, 'learning_rate': 3.5707077167905846e-06, 'rewards/chosen': 0.11666088551282883, 'rewards/rejected': -3.029803991317749, 'rewards/accuracies': 1.0, 'rewards/margins': 3.1464648246765137, 'logps/chosen': -64.16859436035156, 'logps/rejected': -97.79923248291016, 'logits/chosen': -0.6433042287826538, 'logits/rejected': -0.5169117450714111, 'epoch': 0.63}
